AtcoCode,CommonName,Latitude,Longitude,Easting,Northing
700000015625,Drumadoon Park & Ride,55.00320522,-6.35629683,305229,418542
700000015626,Maboy Road,54.90923593,-6.47414169,297917,407911
700000015627,Maboy Road,54.90919806,-6.47398719,297927,407907
700000015628,Kilmakevitt Entrance,54.89023555,-6.35572634,305561,405968
700000015629,Kilmakevitt Entrance,54.88909881,-6.35603759,305544,405841
700000015630,Ballyloughan Heights,54.88147002,-6.28574565,310075,405100
700000015631,Mission Hall,54.90153412,-6.38293768,303786,407185
700000015632,Pine Grove,54.88039271,-6.28898566,309870,404975
700000015633,Collinwood,54.87939634,-6.29287649,309623,404858
700000015634,Limavady Showgrounds,55.05318922,-6.93621366,268038,423388
700000015635,Drummond Bridge,55.05125939,-6.92107193,269009,423188
700000015636,Galdanagh Crossroads,55.02005612,-6.4226218,300943,420320
700000015637,Station View,54.95324082,-6.35652628,305345,412980
700000015638,Hyndmans Corner,54.95784476,-6.36083448,305057,413486
700000015639,Dromona Creamery,54.91826054,-6.36537624,304869,409073
700000015640,Hillmount Gates,54.90004665,-6.36510095,304934,407046
700000015641,killycowan,54.95709722,-6.39299283,302999,413355
700000015642,Dublin Busaras Bus Station,53.34978778,-6.2524578,316425,234683
700000015643,Dublin Airport T1 (Zone 13) Stop 11,53.42779136,-6.24175171,316924,243381
700000015644,Glenavon Gardens,54.63441671,-6.74884033,280845,376970
700000015645,Duffs Corner,54.63628043,-6.55398257,293423,377419
700000015646,Campbells Corner,54.62199355,-6.51665081,295867,375879
700000015647,Ardboe Stewarts Corner,54.61564593,-6.55486918,293413,375121
700000015648,Kings Street,54.7553746,-6.60419929,289917,390610
700000015649,Ardboe Hall,54.61553971,-6.55575529,293356,375108
700000015650,Duffs Corner,54.63612015,-6.55485556,293367,377400
700000015651,St Pius X College,54.74943982,-6.61468475,289255,389936
700000015652,Manor Park,54.74642973,-6.6177847,289062,389597
700000015653,Glovers Cottage,54.69699499,-6.66449301,286159,384036
700000015654,Cookstown Road,54.69071418,-6.67173996,285705,383328
700000015655,Coltrim Crossroads,54.67991682,-6.69082129,284497,382103
700000015656,Muff Road,54.6700673,-6.70807982,283404,380986
700000015657,Derrycrommie Road,54.66135483,-6.72520135,282317,379996
700000015658,St Mary's School,54.75814202,-6.60189824,290059,390921
700000015659,Ballydermot Rd End,54.78989873,-6.53410914,294349,394545
700000015660,Hillhead Crossroads,54.78209841,-6.54510066,293660,393662
700000015661,Crevenagh Park & Ride,54.59639987,-7.28888243,246015,372251
700000015662,Leckagh Drive 1,54.74742332,-6.60569966,289838,389723
700000015663,Leckagh Drive 2,54.74882892,-6.60762373,289711,389877
700000015664,Leckagh Drive 3,54.74930338,-6.60591461,289820,389932
700000015665,The Diamond,54.75500815,-6.60748932,289706,390565
700000015666,Highfield Rd 1,54.75161474,-6.61633448,289144,390176
700000015667,Highfield Rd 2,54.75287025,-6.61692847,289103,390315
700000015668,Highfield Rd 3,54.75483961,-6.61788649,289037,390533
700000015669,Mid Ulster Hospital,54.76134145,-6.61531912,289188,391260
700000015670,Bellshill Road,54.77308865,-6.55193521,293241,392650
700000015671,Union Road,54.75676189,-6.60843879,289641,390759
700000015672,Temple Court,55.02787476,-7.3460006,241875,420248
700000015673,Woodbrook,55.03051036,-7.34168852,242148,420544
700000015674,Cornshell Fields Middle,55.03342009,-7.30599924,244427,420890
700000015675,Cornshell Fields Lower,55.03332122,-7.30756486,244327,420878
700000015676,Lakeview,55.01471731,-7.28412501,245847,418822
700000015677,Toomebridge Park & Ride,54.75007093,-6.44726924,300033,390232
700000015678,Toomebridge Park & Ride,54.74890482,-6.44670816,300072,390103
700000015679,Drumahoe Park & Ride,54.97775174,-7.28076909,246104,414709
700000015681,City of Derry Airport,55.03971451,-7.15499502,254074,421697
700000015682,Airport Roundabout,55.0363879,-7.14812065,254518,421332
700000015683,Ballygudden Road,55.03532436,-7.15663578,253975,421207
700000015684,Ardmore Road,54.97328697,-7.28070834,246113,414212
700000015685,Bigwood Road,54.96324972,-7.26360529,247220,413106
700000015686,Ardmore Bridge,54.96321852,-7.26290332,247265,413103
700000015687,Coleraine Buscentre,55.13325173,-6.66252623,285358,432601
700000015688,Greenmount Roundabout,55.11892202,-6.68215828,284136,430982
700000015689,Greenmount Roundabout,55.11909467,-6.68150997,284177,431002
700000015690,Lettershandoney,54.97991919,-7.21717903,250173,414994
700000015691,Highmoor Road,54.9775126,-7.20758983,250790,414733
700000015692,Clon Road,54.99728849,-7.17852786,252625,416956
700000015693,Edenreagh Road,55.01528372,-7.17894162,252575,418959
700000015694,Longfield Clooney Road,55.03615075,-7.15923037,253808,421297
700000015696,Main Street,54.89212874,-7.0212074,262857,405379
700000015697,Rallagh Road,54.89993436,-6.97749697,265649,406288
700000015698,Ralliagh Corner,54.89754034,-6.98123613,265413,406018
700000015699,Main Street,54.89207756,-7.02042941,262907,405374
700000015700,Altinure Road,54.86559309,-7.03924702,261740,402409
700000015701,Park Bridge,54.86478085,-7.07935415,259166,402284
700000015702,Straidarran Crossroads,54.89776447,-7.09222476,258292,405945
700000015703,O'Brien's GAA Club?,54.92843996,-7.02255656,262714,409420
700000015704,Gulf Road,54.92825929,-7.1830704,252424,409268
700000015705,Columbia Park,54.92841972,-7.02563001,262517,409415
700000015706,Ulster University Magee Campus,55.0073738,-7.32253127,243398,417980
700000015707,St Colman's College,54.18923589,-6.34085508,308356,327966
700000015708,Old Railway Station,54.29801361,-6.14706611,320687,340387
700000015709,Mehans Corner,54.10601256,-6.40966561,304073,318600
700000015710,Gortmeron Link Road,54.4969876,-6.74930675,281087,361672
700000015711,Oaklands,54.1575992,-6.32456185,309503,324470
700000015712,Forest Hills,54.14727515,-6.31552032,310121,323335
700000015713,Burren Road,54.12016186,-6.26889967,313241,320391
700000015714,Burren Road,54.12005477,-6.26895002,313238,320379
700000015715,St Marks High School,54.10860887,-6.25471712,314200,319128
700000015716,Duke Street,54.10160523,-6.2538035,314279,318350
700000015717,Duke Street,54.10165235,-6.2539544,314269,318355
700000015718,Ashley Heights,54.11266784,-6.26014361,313834,319571
700000015719,Warrenpoint Miltown Street,54.12593615,-6.26494169,313484,321040
700000015720,Carrick Primary School,54.13365378,-6.26054926,313750,321906
700000015721,Derryleckagh Road,54.14604554,-6.26126944,313669,323284
700000015722,Green Road,54.18536683,-6.39144005,305064,327459
700000015723,Derrymore Road,54.19110015,-6.38145791,305701,328112
700000015724,Henrys Bridge,54.11998737,-6.56580789,293829,319937
700000015725,Five Mile Hill,54.26328155,-6.31638011,309757,336245
700000015726,St Marys High School,54.16533817,-6.32930197,309173,325324
700000015727,Ballyholland,54.16862603,-6.31186591,310303,325717
700000015728,Castlekeele,54.17761924,-6.35861212,307227,326646
700000015729,Fairfield Heights,54.19474671,-6.35483825,307429,328558
700000015730,Chapel,54.18105749,-6.41951542,303242,326938
700000015731,Father Cullen Park,54.18973565,-6.39834848,304602,327935
700000015732,Ouley Road,54.26499423,-6.2394133,314767,336558
700000015733,Woodbrook Avenue,54.51482465,-6.09149082,323651,364614
700000015736,UU Magee Northland Road,55.00631634,-7.32459643,243267,417861
700000015737,Seymour Gardens,55.00296107,-7.28753798,245642,417511
700000015739,Altnagelvin Hospital Glenshane Road,54.98624731,-7.2957694,245134,415645
700000015740,Crescent Link Retail Park,54.99837322,-7.27274375,246594,417010
700000015741,Shepherds Glen,54.99429768,-7.30547151,244504,416535
700000015742,North West Transport Hub,54.99225058,-7.31355278,243989,416302
700000015744,John Street,54.99264939,-7.31898287,243641,416343
700000015745,Strand Road,54.99784682,-7.32156677,243470,416920
700000015746,Drumahoe Park & Ride,54.97459176,-7.2586504,247524,414372
700000015747,Main Street,54.92346352,-6.91863005,269385,408964
700000015748,Limavady Grammar School Grounds,55.04260167,-6.94796078,267305,422198
700000015749,Barnault,54.99625484,-7.02625253,262372,416966
700000015750,Greystone,55.04425838,-6.94425668,267539,422386
700000015751,Grasmere,55.13889932,-6.64358233,286554,433253
700000015752,The Mall,55.13285975,-6.6710374,284816,432547
700000015753,Irwin Avenue,55.03845994,-6.9489296,267250,421736
700000015754,Asda,54.83050893,-7.47003764,234109,398209
700000015755,Glebe Park,54.78518077,-7.49949393,232252,393149
700000015756,Peacock Road,54.78361989,-7.49351383,232638,392978
700000015757,Lifford,54.83185628,-7.48251545,233306,398353
700000015758,Portmore Road,55.18806632,-6.71261256,282051,438643
700000015759,Causeway Hospital Roundabout,55.12301055,-6.65026566,286162,431476
700000015760,Lodge Hotel,55.12593798,-6.65830295,285643,431792
700000015761,Chapel Wall,55.12858067,-6.66581787,285158,432077
700000015762,Castlerock Orange Hall,55.16378645,-6.78808426,277291,435854
700000015763,Myroe Junction,55.11178457,-6.94970076,267078,429898
700000015764,Bellarena Primary School,55.11796888,-6.95331561,266837,430583
700000015765,Dunegore,54.71993199,-6.13749092,320067,387363
700000015766,Mount Stewart Car Park,54.55004149,-5.60000231,355342,369508
700000015767,Woodbrook Eco Village,54.51344315,-6.09048973,323720,364462
700000015768,Market Square,54.71550325,-6.22126253,314682,386730
700000015769,Asda,54.7280587,-6.23077174,314034,388112
700000015770,Carnbeg Industrial Estate 2,54.72999826,-6.23439749,313795,388322
700000015771,Kintyre,54.73091212,-6.21642692,314950,388453
700000015772,Ulster Bank,54.52282672,-7.72153706,218082,363864
700000015773,Lack Finger Post,54.54394923,-7.41335909,238018,366338
700000015774,Watson Park,54.61294531,-7.32467205,243684,374070
700000015775,Clogher,54.41313413,-7.16860884,254030,351936
700000015776,Gortin Mart,54.7173412,-7.23160334,249570,385753
700000015777,Gortin Mart,54.71725168,-7.23165159,249567,385743
700000015778,Crossroads,54.68962836,-7.07831456,259489,382787
700000015779,Hospital Crossroads,54.59426195,-7.26780253,247380,372027
700000015780,Mullaghmena Meadows,54.61156407,-7.33480137,243031,373910
700000015781,Mullaghmena Meadows,54.61175837,-7.3341946,243070,373932
700000015782,Mountjoy Road,54.60385463,-7.3009925,245224,373073
700000015783,Desertmartin,54.76999976,-6.67301298,285456,392152
700000015784,Police Station,54.60265209,-7.30902842,244706,372934
700000015785,Village,54.73257744,-7.45784258,234977,387313
700000015786,Ardstraw Gospel Hall,54.73405535,-7.45889397,234908,387477
700000015787,Old Killyclogher Road,54.60470412,-7.27888052,246652,373182
700000015788,Coolnagard Avenue,54.58910508,-7.30427689,245028,371429
700000015789,Festival Park,54.59576239,-7.29817614,245415,372174
700000015790,Crossroads,54.83254817,-6.60377865,289773,399201
700000015791,Glendore Wood,54.61069865,-7.26439671,247581,373859
700000015792,Mullins Shop,54.3434151,-7.65026967,222796,343913
700000015793,The Diamond,54.10073853,-7.44451726,236390,316986
700000015794,The Diamond,54.10060441,-7.44465663,236381,316971
700000015795,St Mary's GAA Club,54.19161307,-7.70494038,219311,326999
700000015796,St Mary's GAA Club,54.19173929,-7.70512331,219299,327013
700000015797,Ballyshannon Bus Station,54.5007292,-8.18969857,187760,361385
700000015798,Astoria Road,54.48129886,-8.27385776,182299,359240
700000015799,South West Acute Hospital,54.36662628,-7.63441111,223814,346502
700000015800,South West Acute Hospital,54.36762112,-7.63364841,223863,346613
700000015801,Barragh Gardens,54.42715926,-7.59583225,226283,353254
700000015802,Barragh Gardens,54.42716788,-7.59572432,226290,353255
700000015803,Regal Pass,54.34386199,-7.63731931,223638,343967
700000015804,East Bridge Street,54.34416763,-7.63441054,223827,344002
700000015805,Elliot Place,54.34466328,-7.65008993,222807,344052
700000015806,Wesley Street,54.34634997,-7.64320214,223254,344242
700000015807,Thompson's Cottages,54.53310184,-5.98474463,330505,366841
700000015808,Dromara Road,54.41517832,-6.04516277,326959,353606
700000015809,Rockview Park,54.42030644,-6.04890917,326700,354170
700000015810,Course Corner,54.48843235,-6.12337017,321665,361621
700000015811,Clarehill Road,54.47954896,-6.22034879,315406,360469
700000015812,Chapel Corner,54.46999457,-6.18685817,317604,359461
700000015813,St James,54.47237342,-6.14235524,320482,359801
700000015814,Aghnatrisk Cottages,54.46923116,-6.12216684,321800,359486
700000015815,Eliem Church,54.46864657,-6.11693359,322141,359430
700000015816,Trench Road,54.4674488,-6.10640713,322827,359315
700000015817,Aghnatrisk Cross,54.47569795,-6.11336974,322351,360221
700000015818,Berkeley Hall Court Lisburn,54.50275052,-6.02502043,327993,363389
700000015819,Glenavy Road,54.52605528,-6.0812507,324280,365882
700000015820,Drumbeg Drive,54.50327623,-6.0636224,325491,363378
700000015821,Glenavy Road,54.52586518,-6.08059539,324323,365862
700000015822,Church,54.61410028,-6.12042376,321482,375613
700000015823,Airport Road,54.50205473,-6.21117336,315937,362989
700000015824,Chestnut Hill Road,54.50179287,-6.22021575,315352,362945
700000015825,Tullyrusk Road,54.5973377,-6.12291368,321371,373743
700000015826,Boomers Way,54.529019,-6.06988083,325007,366232
700000015827,Boomers Way,54.5286374,-6.07130461,324916,366187
700000015828,Knocklynn Road,55.11252698,-6.64538499,286496,430315
700000015829,Fairhead Caravan Park,55.20238973,-6.26998788,310202,440847
700000015830,White Park Drive,55.20153312,-6.26660088,310420,440757
700000015831,Fogarty Crescent,55.19846152,-6.26349892,310626,440420
700000015832,Hayes Caravan Park,55.20940094,-6.25450773,311168,441652
700000015833,Causeway Holiday Village,55.20918995,-6.24856282,311547,441638
700000015834,Ballyness Caravan Park,55.19404342,-6.51900323,294368,439553
700000015835,Kilraughts Road End,55.07068887,-6.5016931,295765,425845
700000015836,Sainsbury's,55.12108699,-6.67553508,284554,431231
700000015837,Castlerock Road,55.13466322,-6.68159267,284139,432735
700000015838,Sainsbury's,55.12067267,-6.67460833,284614,431186
700000015839,Rathvarna Heights,54.52455325,-6.07437022,324730,365727
700000015840,Ballygowan Road,54.46808773,-5.8262186,340989,359911
700000015841,Hill Street,54.26024044,-5.60959764,355816,337236
700000015843,Quoile Park,54.33883486,-5.71453001,348696,345756
700000015844,Ard Ri Park,54.34843109,-6.67137645,286448,345229
700000015845,Barrick Hill,54.34772344,-6.64410216,288223,345184
700000015846,Cavan Bus Station,53.99036271,-7.36331034,241813,304745
700000015847,Jubilee Road,54.18151363,-7.23213704,250186,326107
700000015848,Smithborough Village,54.22229696,-7.09566885,259038,330752
700000015849,Monaghan Bus Station,54.25207855,-6.97022231,267172,334179
700000015850,Library,54.2488501,-6.97090105,267133,333819
700000015851,Hanratty's Pub,54.11874633,-6.73645254,282674,319586
700000015852,Hanratty's Pub,54.11899141,-6.73668979,282658,319613
700000015853,Artasooly Road,54.38925153,-6.73890031,281976,349692
700000015855,Quinns Corner,54.2628364,-6.47962005,299122,335954
700000015856,Tullyallen,54.26723662,-6.48372512,298844,336438
700000015857,Edenaveys,54.33101258,-6.6226694,289653,343351
700000015858,Eglish Road,54.46252953,-6.56457272,293134,358065
700000015859,Loughgilly Station,54.27421444,-6.46784094,299862,337237
700000015860,Ballygowan Road,54.34201501,-6.28831373,311373,345052
700000015861,Hill Street,54.35332668,-6.26503254,312856,346348
700000015862,Hill Street,54.35366126,-6.26455699,312886,346386
700000015863,Dobbies,54.5038935,-6.02678708,327875,363513
700000015864,Glenwood Green,54.52826348,-6.08338706,324135,366124
700000015865,Killowen Grange,54.52683384,-6.08048815,324327,365970
700000015866,Du Pont Maydown,55.0360303,-7.24067191,248601,421224
700000015867,Ardgarvan Cottages,55.02327808,-6.92926626,268533,420065
700000015868,Ardgarvan Cottages,55.02278359,-6.9292169,268537,420010
700000015869,Glenedra Road,54.88430064,-7.00634522,263823,404521
700000015870,Ardee Bypass,53.86477483,-6.54129281,296017,291565
700000015871,Ardee Bypass,53.86464964,-6.54134276,296014,291551
700000015872,Westlake,55.02583582,-7.26569502,247013,420072
700000015873,South West Acute Hospital Grounds,54.36517406,-7.63842383,223554,346339
700000015874,Old Mill Grove,54.59250894,-5.77690469,343748,373858
700000015875,Old Mill Dale,54.59089985,-5.77784335,343693,373677
700000015876,Coopers Mill Park,54.5888412,-5.78072491,343514,373442
